id_mo,year,mo_year,calc,circulation,circulation_source,unique_users,unique_users_source,reach_nat,reach_nat_source,reach_reg,reach_reg_source,market_share,market_share_source,comments
300822,2007-12-01,3008222007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2008-12-01,3008222008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2009-12-01,3008222009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300970,2023-12-01,3009702023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2000-12-01,3017432000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2001-12-01,3017432001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2002-12-01,3017432002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2003-12-01,3017432003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2004-12-01,3017432004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2005-12-01,3017432005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2006-12-01,3017432006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2007-12-01,3017432007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2008-12-01,3017432008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2009-12-01,3017432009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2010-12-01,3017432010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2011-12-01,3017432011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2012-12-01,3017432012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2013-12-01,3017432013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2014-12-01,3017432014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2015-12-01,3017432015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2016-12-01,3017432016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2017-12-01,3017432017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2018-12-01,3017432018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2019-12-01,3017432019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2020-12-01,3017432020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2021-12-01,3017432021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2022-12-01,3017432022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301743,2023-12-01,3017432023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,1996-12-01,3017441996,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,1997-12-01,3017441997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,1998-12-01,3017441998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,1999-12-01,3017441999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2000-12-01,3017442000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2001-12-01,3017442001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2002-12-01,3017442002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2003-12-01,3017442003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2004-12-01,3017442004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2005-12-01,3017442005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2006-12-01,3017442006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2007-12-01,3017442007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2008-12-01,3017442008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2009-12-01,3017442009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2010-12-01,3017442010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2011-12-01,3017442011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2012-12-01,3017442012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2013-12-01,3017442013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2014-12-01,3017442014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2015-12-01,3017442015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2016-12-01,3017442016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2017-12-01,3017442017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2018-12-01,3017442018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2019-12-01,3017442019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2020-12-01,3017442020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2021-12-01,3017442021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2022-12-01,3017442022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301744,2023-12-01,3017442023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,1995-12-01,3017461995,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,1996-12-01,3017461996,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,1997-12-01,3017461997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,1998-12-01,3017461998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,1999-12-01,3017461999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2000-12-01,3017462000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2001-12-01,3017462001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2002-12-01,3017462002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2003-12-01,3017462003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2004-12-01,3017462004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2005-12-01,3017462005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2006-12-01,3017462006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2007-12-01,3017462007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2008-12-01,3017462008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301746,2009-12-01,3017462009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2014-12-01,3017472014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2015-12-01,3017472015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2016-12-01,3017472016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2017-12-01,3017472017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2018-12-01,3017472018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2019-12-01,3017472019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2020-12-01,3017472020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2021-12-01,3017472021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2022-12-01,3017472022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
301747,2023-12-01,3017472023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2010-12-01,3027432010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2011-12-01,3027432011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2012-12-01,3027432012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2013-12-01,3027432013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2014-12-01,3027432014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2015-12-01,3027432015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2016-12-01,3027432016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2017-12-01,3027432017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2018-12-01,3027432018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2019-12-01,3027432019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2020-12-01,3027432020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2021-12-01,3027432021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2022-12-01,3027432022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302743,2023-12-01,3027432023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302744,1997-12-01,3027441997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302744,1998-12-01,3027441998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302744,1999-12-01,3027441999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302744,2000-12-01,3027442000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302747,2019-12-01,3027472019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302747,2020-12-01,3027472020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302747,2021-12-01,3027472021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302747,2022-12-01,3027472022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
302747,2023-12-01,3027472023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
303743,2022-12-01,3037432022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
303743,2023-12-01,3037432023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2013-12-01,3200102013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2014-12-01,3200102014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2015-12-01,3200102015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2016-12-01,3200102016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2017-12-01,3200102017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2018-12-01,3200102018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2019-12-01,3200102019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2020-12-01,3200102020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
320010,2021-12-01,3200102021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,1998-12-01,3500101998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,1999-12-01,3500101999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2000-12-01,3500102000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2001-12-01,3500102001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2002-12-01,3500102002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2003-12-01,3500102003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2004-12-01,3500102004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2005-12-01,3500102005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2006-12-01,3500102006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2007-12-01,3500102007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2008-12-01,3500102008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2009-12-01,3500102009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2010-12-01,3500102010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2011-12-01,3500102011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2012-12-01,3500102012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2013-12-01,3500102013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2014-12-01,3500102014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2015-12-01,3500102015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2016-12-01,3500102016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2017-12-01,3500102017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350010,2018-12-01,3500102018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350011,2019-12-01,3500112019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350011,2020-12-01,3500112020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350011,2021-12-01,3500112021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350011,2022-12-01,3500112022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350011,2023-12-01,3500112023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,1998-12-01,3500201998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,1999-12-01,3500201999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2000-12-01,3500202000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2001-12-01,3500202001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2002-12-01,3500202002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2003-12-01,3500202003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2004-12-01,3500202004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2005-12-01,3500202005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2006-12-01,3500202006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2007-12-01,3500202007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350020,2008-12-01,3500202008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2009-12-01,3500212009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2010-12-01,3500212010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2011-12-01,3500212011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2012-12-01,3500212012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2013-12-01,3500212013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2014-12-01,3500212014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2015-12-01,3500212015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2016-12-01,3500212016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2017-12-01,3500212017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2018-12-01,3500212018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2019-12-01,3500212019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2020-12-01,3500212020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2021-12-01,3500212021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2022-12-01,3500212022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
350021,2023-12-01,3500212023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390980,2019-12-01,3909802019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390980,2020-12-01,3909802020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390980,2021-12-01,3909802021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390980,2022-12-01,3909802022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390980,2023-12-01,3909802023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2007-12-01,3909822007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2008-12-01,3909822008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2009-12-01,3909822009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2010-12-01,3909822010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2011-12-01,3909822011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2012-12-01,3909822012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2013-12-01,3909822013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2014-12-01,3909822014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2015-12-01,3909822015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2016-12-01,3909822016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2017-12-01,3909822017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2018-12-01,3909822018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2019-12-01,3909822019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2020-12-01,3909822020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2021-12-01,3909822021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2022-12-01,3909822022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
390982,2023-12-01,3909822023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
